generation,number_of_networks,maximum_fitness,average_fitness,
0,20,212,11.55
1,20,334,87.2
2,20,147,9.45
3,20,274,53.25
4,20,240,12.95
5,20,330,24.65
6,20,240,21.45
7,20,152,12.6
8,20,207,26.45
9,20,304,40.15
10,20,177,24.65
11,20,200,10.95
12,20,349,61.2
13,20,53,5.35
14,20,165,12.65
15,20,376,41.8
16,20,1,1.0
17,20,1,1.0
18,20,294,33.25
19,20,299,40.25
20,20,238,15.8
21,20,1,1.0
22,20,335,26.35
23,20,269,15.25
24,20,282,42.65
25,20,238,19.15
26,20,253,36.2
27,20,131,18.5
28,20,240,22.35
29,20,324,50.55
30,20,282,30.9
31,20,1,1.0
32,20,336,19.7
33,20,220,15.9
34,20,365,42.3
35,20,340,31.65
36,20,171,23.95
37,20,203,18.45
38,20,353,51.15
39,20,228,32.6
40,20,312,34.85
41,20,376,93.3
42,20,358,40.1
43,20,328,29.05
44,20,260,40.9
45,20,225,15.05
46,20,340,41.65
47,20,272,38.25
48,20,351,24.4
49,20,335,35.95
50,20,25,2.2
51,20,220,35.3
52,20,158,15.2
53,20,166,11.5
54,20,274,14.65
55,20,224,24.4
56,20,199,17.15
57,20,228,22.75
58,20,323,30.15
59,20,232,19.75
60,20,278,32.75
61,20,180,9.95
62,20,223,29.05
63,20,317,31.8
64,20,355,57.15
65,20,310,16.45
66,20,338,36.9
67,20,266,22.55
68,20,337,39.35
69,20,304,32.9
70,20,182,17.45
71,20,374,31.25
72,20,273,20.7
73,20,280,17.05
74,20,76,11.15
75,20,19,2.5
76,20,166,14.8
77,20,326,26.15
78,20,318,42.8
79,20,335,35.85
80,20,331,39.45
81,20,378,24.6
82,20,238,39.6
83,20,326,38.4
84,20,304,33.85
85,20,156,13.3
86,20,359,52.2
87,20,321,41.65
88,20,190,33.55
89,20,355,20.6
90,20,367,81.3
91,20,261,25.55
92,20,128,7.35
93,20,1,1.0
94,20,255,17.6
95,20,301,23.3
96,20,241,19.5
97,20,279,35.7
98,20,218,12.4
99,20,346,51.55
