generation,number_of_networks,maximum_fitness,average_fitness,
0,20,128,22.65
1,22,140,49.59
2,22,119,34.73
3,22,136,69.09
4,22,124,38.86
5,22,116,49.36
6,22,141,47.14
7,22,105,38.05
8,22,143,35.91
9,22,123,30.95
10,22,142,42.45
11,22,139,48.55
12,22,113,17.82
13,22,133,44.82
14,22,134,49.5
15,22,138,49.86
16,22,142,62.64
17,22,143,67.91
18,22,139,59.36
19,22,138,43.91
20,22,138,43.91
21,22,136,55.32
22,22,144,35.05
23,22,132,30.27
24,22,135,45.0
25,22,124,45.64
26,22,140,28.86
27,22,127,55.68
28,22,137,65.55
29,22,128,57.82
30,22,135,42.14
31,22,137,36.59
32,22,134,54.68
33,22,140,54.14
34,22,138,37.64
35,22,142,43.05
36,22,141,65.55
37,22,136,51.68
38,22,136,40.68
39,22,133,49.27
40,22,131,45.95
41,22,138,43.36
42,22,143,41.41
43,22,137,57.45
44,22,141,43.95
45,22,139,35.95
46,22,142,49.86
47,22,141,49.64
48,22,140,52.73
49,22,139,41.82
