generation,number_of_networks,maximum_fitness,average_fitness,
0,20,1,1.0
1,20,1,1.0
2,20,1,1.0
3,20,1,1.0
4,20,369,19.4
5,20,1,1.0
6,20,1,1.0
7,20,1099,55.9
8,20,1,1.0
9,20,1,1.0
10,20,1,1.0
11,20,1,1.0
12,20,1,1.0
13,20,1,1.0
14,20,1,1.0
15,20,1,1.0
16,20,1,1.0
17,20,1,1.0
18,20,1,1.0
19,20,1,1.0
20,20,708,36.35
21,20,1,1.0
22,20,1,1.0
23,20,1,1.0
24,20,1,1.0
25,20,217,11.8
26,20,1,1.0
27,20,1,1.0
28,20,1,1.0
29,20,1,1.0
30,20,1,1.0
31,20,538,27.85
32,20,1,1.0
33,20,1,1.0
34,20,1,1.0
35,20,1,1.0
36,20,1,1.0
37,20,1,1.0
38,20,1,1.0
39,20,1,1.0
40,20,1,1.0
41,20,1,1.0
42,20,1,1.0
43,20,634,32.65
44,20,1,1.0
45,20,1,1.0
46,20,1,1.0
47,20,1,1.0
48,20,1,1.0
49,20,1,1.0
50,20,1,1.0
51,20,1,1.0
52,20,1,1.0
53,20,1,1.0
54,20,1,1.0
55,20,1,1.0
56,20,1,1.0
57,20,1,1.0
58,20,1,1.0
59,20,1,1.0
60,20,1,1.0
61,20,1,1.0
62,20,1,1.0
63,20,1,1.0
64,20,1,1.0
65,20,1,1.0
66,20,1,1.0
67,20,1,1.0
68,20,1,1.0
69,20,1,1.0
70,20,1,1.0
71,20,345,18.2
72,20,1,1.0
73,20,468,24.35
74,20,1,1.0
75,20,1,1.0
76,20,1,1.0
77,20,1,1.0
78,20,1,1.0
79,20,1,1.0
80,20,1,1.0
81,20,1,1.0
82,20,535,27.7
83,20,1,1.0
84,20,1,1.0
85,20,1,1.0
86,20,1,1.0
87,20,1,1.0
88,20,1,1.0
89,20,1,1.0
90,20,1,1.0
91,20,1,1.0
92,20,1,1.0
93,20,1,1.0
94,20,1,1.0
95,20,1,1.0
96,20,1,1.0
97,20,1,1.0
98,20,1,1.0
99,20,1,1.0
