generation,number_of_networks,maximum_fitness,average_fitness,
0,20,125,11.25
1,22,111,17.45
2,22,124,38.41
3,22,137,42.41
4,22,141,31.45
5,22,138,26.41
6,22,139,50.27
7,22,142,31.36
8,22,135,43.64
9,22,128,24.55
10,22,135,50.64
11,22,125,25.32
12,22,129,42.59
13,22,115,44.14
14,22,123,40.86
15,22,129,24.18
16,22,133,21.41
17,22,132,41.86
18,22,121,37.64
19,22,137,36.68
20,22,135,33.05
21,22,142,32.27
22,22,134,40.23
23,22,138,39.23
24,22,142,17.59
25,22,137,42.73
26,22,138,24.41
27,22,127,34.59
28,22,125,32.55
29,22,130,46.14
30,22,135,39.36
31,22,143,29.45
32,22,125,32.18
33,22,141,45.0
34,22,136,45.0
35,22,105,15.86
36,22,138,40.59
37,22,136,46.27
38,22,134,21.64
39,22,139,32.95
40,22,133,39.59
41,22,138,49.32
42,22,139,50.45
43,22,134,39.32
44,22,124,19.86
45,22,144,20.41
46,22,130,40.14
47,22,125,35.18
48,22,144,58.14
49,22,126,30.41
