generation,number_of_networks,maximum_fitness,average_fitness,
0,20,140,7.95
1,21,1,1.0
2,20,1,1.0
3,20,134,7.65
4,21,140,20.1
5,22,145,7.55
6,21,130,7.14
7,21,133,7.29
8,21,141,7.67
9,21,140,7.62
10,21,1,1.0
11,20,141,14.75
12,22,138,13.27
13,22,114,6.14
14,21,133,13.19
15,22,1,1.0
16,20,143,8.1
17,21,141,7.67
18,21,1,1.0
19,20,138,7.85
20,21,140,7.62
21,21,1,1.0
22,20,1,1.0
23,20,113,6.6
24,21,1,1.0
25,20,134,7.65
26,21,1,1.0
27,20,133,13.3
28,22,1,1.0
29,20,140,7.95
30,21,141,13.71
31,22,132,6.95
32,21,1,1.0
33,20,1,1.0
34,20,127,7.3
35,21,1,1.0
36,20,1,1.0
37,20,125,7.2
38,21,1,1.0
39,20,143,15.05
40,22,1,1.0
41,20,1,1.0
42,20,1,1.0
43,20,144,8.15
44,21,129,7.1
45,21,138,13.62
46,22,1,1.0
47,20,142,21.8
48,22,1,1.0
49,20,143,21.4
