generation,number_of_networks,maximum_fitness,average_fitness,
0,30,267,16.3
1,30,176,6.83
2,30,350,20.27
3,30,218,21.57
4,30,305,32.4
5,30,220,26.23
6,30,274,10.7
7,30,1,1.0
8,30,1,1.0
9,30,148,9.67
10,30,336,23.43
11,30,137,5.53
12,30,1,1.0
13,30,313,31.0
14,30,104,4.43
15,30,89,4.43
16,30,402,35.23
17,30,257,26.57
18,30,239,14.47
19,30,330,31.33
20,30,250,22.8
21,30,306,25.47
22,30,121,6.23
23,30,171,12.3
24,30,270,17.43
25,30,271,17.7
26,30,311,28.13
27,30,330,16.1
28,30,316,46.5
29,30,201,14.53
30,30,263,16.2
31,30,293,29.43
32,30,194,12.83
33,30,398,21.17
34,30,341,32.93
35,30,345,28.63
36,30,318,17.83
37,30,152,10.7
38,30,338,18.77
39,30,193,23.97
40,30,308,39.13
41,30,301,48.57
42,30,231,15.6
43,30,133,5.4
44,30,1,1.0
45,30,308,42.9
46,30,188,17.13
47,30,280,17.5
48,30,294,17.33
49,30,284,28.1
50,30,292,22.43
51,30,344,50.87
52,30,175,11.57
53,30,221,31.67
54,30,345,38.87
55,30,160,11.2
56,30,238,8.9
57,30,388,13.9
58,30,373,39.2
59,30,44,2.43
60,30,289,33.9
61,30,392,25.9
62,30,178,6.9
63,30,261,21.6
64,30,242,11.47
65,30,253,16.53
66,30,297,41.47
67,30,399,56.47
68,30,227,15.93
69,30,319,28.03
70,30,274,22.53
71,30,308,18.8
72,30,366,49.13
73,30,288,37.53
74,30,195,8.97
75,30,360,47.23
76,30,334,51.57
77,30,380,21.2
78,30,105,12.9
79,30,299,33.87
80,30,324,20.57
81,30,304,21.6
82,30,368,39.67
83,30,282,43.8
84,30,253,19.9
85,30,312,35.43
86,30,320,18.93
87,30,206,7.83
88,30,321,15.4
89,30,323,47.33
90,30,86,3.83
91,30,266,20.03
92,30,199,18.23
93,30,252,24.5
94,30,355,26.87
95,30,275,34.43
96,30,195,21.17
97,30,327,42.6
98,30,308,27.9
99,30,340,23.87
100,30,353,49.13
101,30,339,29.17
102,30,342,38.6
103,30,282,35.43
104,30,256,24.33
105,30,266,19.57
106,30,283,15.6
107,30,383,20.83
108,30,299,25.07
109,30,372,18.2
110,30,278,17.37
111,30,346,36.73
112,30,285,23.27
113,30,282,29.0
114,30,318,45.4
115,30,329,54.6
116,30,349,27.47
117,30,167,8.07
118,30,372,46.3
119,30,314,20.6
120,30,292,36.6
121,30,299,20.4
122,30,291,17.07
123,30,245,28.83
124,30,306,17.57
125,30,406,53.9
126,30,255,25.17
127,30,251,12.9
128,30,208,26.5
129,30,263,21.57
130,30,345,42.13
131,30,359,40.43
132,30,366,47.3
133,30,274,26.7
134,30,196,20.43
135,30,222,18.43
136,30,315,27.2
137,30,277,31.93
138,30,290,15.6
139,30,245,32.9
140,30,277,25.7
141,30,355,12.8
142,30,25,2.6
143,30,278,27.1
144,30,313,21.27
145,30,323,29.5
146,30,343,34.3
147,30,165,9.37
148,30,328,24.47
149,30,314,48.2
150,30,243,26.8
151,30,296,51.6
152,30,261,29.87
153,30,304,32.3
154,30,347,29.17
155,30,310,34.93
156,30,365,23.8
157,30,353,26.43
158,30,312,30.43
159,30,276,27.93
160,30,356,43.8
161,30,307,34.93
162,30,255,37.77
163,30,355,50.9
164,30,309,11.27
165,30,97,7.43
166,30,281,29.3
167,30,64,4.87
168,30,341,29.53
169,30,315,28.07
170,30,201,16.17
171,30,283,42.03
172,30,346,15.93
173,30,222,22.2
174,30,364,28.53
175,30,392,33.13
176,30,180,13.57
177,30,11,1.33
178,30,320,51.93
179,30,258,33.43
180,30,316,37.87
181,30,368,16.23
182,30,275,16.73
183,30,204,19.33
184,30,316,52.13
185,30,332,31.17
186,30,272,16.8
187,30,232,25.73
188,30,315,46.4
189,30,378,33.47
190,30,246,26.87
191,30,265,17.23
192,30,302,27.37
193,30,277,27.13
194,30,271,36.2
195,30,136,12.03
196,30,236,21.77
197,30,367,24.57
198,30,323,41.93
199,30,330,19.73
200,30,237,18.9
201,30,269,20.3
202,30,374,47.27
203,30,92,6.0
204,30,306,16.53
205,30,226,8.5
206,30,285,15.07
207,30,275,19.13
208,30,309,41.93
209,30,283,20.93
210,30,175,10.23
211,30,358,36.6
212,30,373,47.97
213,30,347,22.2
214,30,210,22.4
215,30,363,39.37
216,30,276,14.23
217,30,281,18.93
218,30,265,18.37
219,30,316,50.77
220,30,159,9.03
221,30,260,39.93
222,30,335,40.57
223,30,362,42.13
224,30,276,50.07
225,30,363,44.5
226,30,173,13.07
227,30,208,7.9
228,30,193,9.07
229,30,365,28.33
230,30,306,36.97
231,30,339,32.6
232,30,145,6.73
233,30,189,18.7
234,30,350,26.27
235,30,170,14.97
236,30,225,18.37
237,30,265,18.4
238,30,352,23.33
239,30,266,23.67
240,30,195,7.47
241,30,8,1.23
242,30,205,20.87
243,30,311,16.93
244,30,84,3.77
245,30,278,23.73
246,30,349,31.7
247,30,368,62.27
248,30,334,27.63
249,30,300,19.27
250,30,133,5.4
251,30,340,35.53
252,30,290,21.03
253,30,330,37.63
254,30,321,31.43
255,30,208,18.47
256,30,380,67.93
257,30,216,10.43
258,30,182,19.93
259,30,287,41.9
260,30,307,49.77
261,30,270,19.23
262,30,113,4.73
263,30,294,34.47
264,30,346,32.27
265,30,353,35.6
266,30,370,50.73
267,30,271,44.67
268,30,287,42.03
269,30,322,41.2
270,30,317,32.5
271,30,317,39.83
272,30,281,12.63
273,30,328,23.43
274,30,331,30.97
275,30,224,8.43
276,30,363,41.57
277,30,216,18.73
278,30,249,27.17
279,30,117,7.7
280,30,378,40.63
281,30,316,17.7
282,30,266,27.7
283,30,263,22.57
284,30,347,24.07
285,30,241,24.87
286,30,143,10.9
287,30,278,11.73
288,30,290,38.03
289,30,208,12.53
290,30,368,44.4
291,30,349,39.97
292,30,205,7.8
293,30,124,5.1
294,30,307,28.07
295,30,351,30.73
296,30,1,1.0
297,30,254,17.63
298,30,271,27.33
299,30,290,38.8
300,30,331,28.3
301,30,343,46.33
302,30,330,35.6
303,30,383,23.8
304,30,326,39.6
305,30,273,30.6
306,30,206,7.83
307,30,395,41.03
308,30,285,14.93
309,30,290,17.4
310,30,295,25.1
311,30,283,15.33
312,30,372,42.5
313,30,305,51.83
314,30,233,8.73
315,30,313,62.87
316,30,279,34.57
317,30,293,15.83
318,30,360,44.33
319,30,340,40.27
320,30,260,12.17
321,30,277,21.1
322,30,193,20.8
323,30,325,30.8
324,30,345,18.07
325,30,355,22.2
326,30,383,50.07
327,30,219,18.37
328,30,269,28.93
329,30,236,13.73
330,30,305,21.7
331,30,243,46.67
332,30,324,28.13
333,30,251,9.33
334,30,191,7.33
335,30,331,37.77
336,30,290,10.63
337,30,327,56.53
338,30,323,21.63
339,30,251,11.47
340,30,255,37.23
341,30,323,52.27
342,30,351,17.07
343,30,255,24.47
344,30,369,37.7
345,30,328,32.47
346,30,294,25.33
347,30,380,31.9
348,30,307,27.07
349,30,325,39.53
350,30,291,23.83
351,30,265,38.8
352,30,368,27.13
353,30,287,22.83
354,30,327,31.63
355,30,365,24.33
356,30,397,33.4
357,30,366,38.83
358,30,174,15.03
359,30,258,34.03
360,30,254,17.33
361,30,308,30.37
362,30,216,30.2
363,30,367,39.57
364,30,334,18.9
365,30,271,11.67
366,30,320,34.37
367,30,148,13.47
368,30,302,18.93
369,30,296,44.37
370,30,223,14.73
371,30,322,38.8
372,30,339,31.13
373,30,325,47.03
374,30,279,26.67
375,30,322,41.6
376,30,266,16.07
377,30,328,12.3
378,30,341,38.77
379,30,343,24.27
380,30,293,13.43
381,30,340,45.43
382,30,327,33.07
383,30,268,41.73
384,30,150,5.97
385,30,337,21.33
386,30,334,17.63
387,30,263,25.27
388,30,119,12.03
389,30,283,10.4
390,30,357,36.67
391,30,235,39.13
392,30,399,27.9
393,30,174,13.9
394,30,340,31.33
395,30,354,43.33
396,30,344,24.23
397,30,263,21.53
398,30,315,25.27
399,30,139,6.13
400,30,367,33.33
401,30,330,42.5
402,30,319,35.37
403,30,278,25.47
404,30,372,42.87
405,30,236,20.1
406,30,344,28.9
407,30,311,14.77
408,30,241,33.93
409,30,270,29.17
410,30,333,30.6
411,30,288,26.13
412,30,171,12.8
413,30,258,30.77
414,30,265,9.8
415,30,326,43.57
416,30,374,29.97
417,30,306,60.5
418,30,304,30.43
419,30,333,17.27
420,30,205,7.8
421,30,264,16.77
422,30,301,33.33
423,30,214,12.0
424,30,258,46.17
425,30,280,48.9
426,30,278,19.8
427,30,230,19.93
428,30,19,1.6
429,30,333,12.07
430,30,231,26.2
431,30,337,37.93
432,30,122,10.93
433,30,335,15.93
434,30,356,58.1
435,30,325,20.43
436,30,281,25.57
437,30,266,23.17
438,30,333,49.17
439,30,297,12.23
440,30,155,6.7
441,30,368,22.63
442,30,342,42.43
443,30,254,17.67
444,30,204,12.33
445,30,253,28.07
446,30,266,22.9
447,30,226,22.57
448,30,315,24.6
449,30,240,14.37
450,30,312,15.1
451,30,227,19.57
452,30,331,45.37
453,30,310,34.97
454,30,303,25.23
455,30,351,14.9
456,30,237,21.53
