generation,number_of_networks,maximum_fitness,average_fitness,
0,30,226,9.67
1,30,312,34.13
2,30,310,20.0
3,30,358,45.1
4,30,226,17.37
5,30,199,13.87
6,30,288,18.27
7,30,294,56.3
8,30,206,28.67
9,30,261,25.5
10,30,268,23.03
11,30,206,7.83
12,30,188,10.13
13,30,313,26.03
14,30,232,21.67
15,30,363,38.97
16,30,348,31.7
17,30,370,42.07
18,30,255,24.8
19,30,231,8.83
20,30,236,22.3
21,30,391,36.9
22,30,292,41.93
23,30,364,25.57
24,30,162,10.3
25,30,273,33.97
26,30,334,51.93
27,30,287,27.53
28,30,326,45.13
29,30,366,16.63
30,30,282,23.07
31,30,296,33.47
32,30,307,30.33
33,30,267,29.43
34,30,229,12.77
35,30,265,33.17
36,30,225,15.6
37,30,358,34.47
38,30,135,5.47
39,30,356,38.47
40,30,312,20.57
41,30,376,38.4
42,30,351,42.4
43,30,337,29.4
44,30,341,24.63
45,30,240,30.6
46,30,202,11.97
47,30,146,10.9
48,30,296,19.17
49,30,352,21.8
50,30,373,30.53
51,30,241,18.47
52,30,173,11.93
53,30,371,39.87
54,30,298,36.97
55,30,304,23.43
56,30,273,10.07
57,30,374,33.43
58,30,203,13.07
59,30,286,17.77
60,30,330,40.6
61,30,408,25.13
62,30,205,14.23
63,30,321,29.13
64,30,251,19.63
65,30,192,25.33
66,30,83,4.77
67,30,122,8.3
68,30,334,21.73
69,30,380,36.5
70,30,313,20.63
71,30,313,11.4
72,30,185,16.33
73,30,218,15.07
74,30,262,19.33
75,30,253,29.63
76,30,371,63.73
77,30,261,15.2
78,30,382,50.2
79,30,301,11.73
80,30,300,32.7
81,30,316,11.5
82,30,239,19.53
83,30,285,37.37
84,30,320,23.8
85,30,307,27.4
86,30,373,27.8
87,30,349,39.0
88,30,361,37.6
89,30,150,9.7
90,30,248,26.37
91,30,344,38.67
92,30,291,16.4
93,30,217,29.63
94,30,284,15.9
95,30,208,17.17
96,30,248,28.6
97,30,134,10.77
98,30,289,46.27
99,30,281,20.47
100,30,352,34.6
101,30,315,43.87
102,30,335,37.7
103,30,262,24.37
104,30,292,25.43
105,30,313,13.47
106,30,298,13.8
107,30,227,31.6
108,30,271,17.9
109,30,311,36.03
110,30,294,27.07
111,30,78,3.57
112,30,322,38.67
113,30,194,18.93
114,30,204,12.9
115,30,153,6.07
116,30,198,16.03
117,30,288,18.57
118,30,353,24.03
119,30,290,29.2
120,30,244,15.77
121,30,362,16.9
122,30,324,23.33
123,30,311,22.37
124,30,336,25.07
125,30,335,31.37
126,30,351,44.33
127,30,355,75.97
128,30,232,16.43
129,30,283,26.33
130,30,357,54.3
131,30,275,32.3
132,30,197,15.87
133,30,274,16.53
134,30,347,41.93
135,30,336,41.63
136,30,307,17.83
137,30,194,7.43
138,30,302,35.07
139,30,280,17.9
140,30,317,24.83
141,30,297,60.8
142,30,183,12.33
143,30,317,17.83
144,30,222,16.0
145,30,389,54.13
146,30,376,14.1
147,30,349,34.07
148,30,289,33.47
149,30,303,47.2
150,30,321,35.83
151,30,313,47.27
152,30,116,6.93
153,30,340,38.27
154,30,268,27.13
155,30,322,29.83
156,30,300,32.97
157,30,342,42.27
158,30,320,33.03
159,30,315,12.43
160,30,248,25.97
161,30,253,35.27
162,30,311,31.8
163,30,115,11.47
164,30,251,13.77
165,30,259,25.13
166,30,345,31.9
167,30,350,41.8
168,30,278,10.23
169,30,102,4.37
170,30,342,43.4
171,30,314,41.9
172,30,109,11.43
173,30,167,15.33
174,30,251,18.27
175,30,166,6.5
176,30,173,15.4
177,30,286,39.3
178,30,226,24.23
179,30,118,8.7
180,30,358,37.17
181,30,204,7.77
182,30,361,56.0
183,30,291,16.77
184,30,322,53.43
185,30,285,36.47
186,30,349,28.1
187,30,238,25.67
188,30,303,35.87
189,30,234,41.83
190,30,275,21.33
191,30,372,27.0
192,30,332,29.97
193,30,231,22.6
194,30,282,36.53
195,30,51,3.47
196,30,318,18.73
197,30,304,34.57
198,30,383,21.77
199,30,289,42.8
200,30,200,10.87
201,30,220,24.03
202,30,347,46.47
203,30,272,19.1
204,30,327,70.07
205,30,286,57.03
206,30,340,41.77
207,30,335,30.93
208,30,243,15.5
209,30,310,28.67
210,30,321,28.1
211,30,223,23.17
212,30,358,24.13
213,30,96,11.9
214,30,338,31.73
215,30,387,32.67
216,30,254,9.43
217,30,287,17.97
218,30,335,32.3
219,30,292,17.8
220,30,243,15.07
221,30,241,16.47
222,30,392,68.73
223,30,332,32.57
224,30,290,15.63
225,30,370,33.93
226,30,196,18.57
227,30,329,35.0
228,30,301,24.9
229,30,391,37.4
230,30,298,33.13
231,30,305,25.6
232,30,126,5.17
233,30,399,57.73
234,30,302,23.8
235,30,318,27.1
236,30,111,6.7
237,30,116,8.2
238,30,310,20.67
239,30,326,27.3
240,30,107,6.73
241,30,371,23.67
242,30,207,19.97
243,30,193,15.63
244,30,350,23.4
245,30,226,10.5
246,30,277,26.23
247,30,178,14.0
248,30,224,17.67
249,30,321,21.43
250,30,323,24.27
251,30,326,31.17
252,30,265,36.83
253,30,199,22.43
254,30,234,21.83
255,30,304,31.13
256,30,221,11.93
257,30,373,23.93
258,30,266,37.6
259,30,343,20.17
260,30,329,11.93
261,30,181,14.7
262,30,368,54.07
263,30,264,15.43
264,30,210,18.53
265,30,199,7.6
266,30,323,32.67
267,30,306,31.47
268,30,349,34.53
269,30,268,43.83
270,30,354,44.6
271,30,261,27.6
272,30,245,12.33
273,30,392,58.33
274,30,278,38.57
275,30,199,11.93
276,30,342,46.83
277,30,339,17.17
278,30,344,32.77
279,30,248,21.93
280,30,334,51.27
281,30,307,37.17
282,30,322,42.03
283,30,351,22.97
284,30,294,44.37
285,30,399,42.33
286,30,268,41.23
287,30,279,34.1
288,30,218,20.0
289,30,300,30.13
290,30,263,22.0
291,30,233,23.3
292,30,323,24.43
293,30,351,21.6
294,30,233,28.93
295,30,257,26.03
296,30,275,15.43
297,30,142,9.97
298,30,346,52.87
299,30,292,34.93
300,30,333,41.33
301,30,319,29.1
302,30,223,33.3
303,30,291,27.9
304,30,328,59.47
305,30,296,19.63
306,30,281,14.63
307,30,398,49.83
308,30,329,15.17
309,30,374,21.87
310,30,315,19.9
311,30,354,41.2
312,30,372,35.63
313,30,330,38.13
314,30,308,34.07
315,30,65,3.13
316,30,276,38.53
317,30,385,37.57
318,30,302,29.47
319,30,336,30.0
320,30,116,10.8
321,30,235,17.07
322,30,385,45.07
323,30,338,42.4
324,30,341,37.77
325,30,260,24.33
326,30,229,32.43
327,30,264,42.27
328,30,208,11.83
329,30,246,26.83
330,30,158,10.67
331,30,331,39.83
332,30,165,15.43
333,30,247,20.3
334,30,357,40.47
335,30,344,30.13
336,30,251,12.57
337,30,253,16.43
338,30,276,39.2
339,30,349,51.37
340,30,249,18.83
341,30,151,6.0
342,30,273,21.8
343,30,392,76.47
344,30,318,15.67
345,30,276,19.67
346,30,363,72.43
347,30,340,23.47
348,30,297,18.7
349,30,346,15.2
350,30,309,21.8
351,30,364,19.43
352,30,191,17.67
353,30,260,31.07
354,30,300,50.57
355,30,290,33.1
356,30,341,23.77
357,30,1,1.0
358,30,296,36.53
359,30,1,1.0
360,30,275,12.4
361,30,179,12.87
362,30,143,12.83
363,30,313,41.67
364,30,355,31.5
365,30,166,8.6
366,30,283,23.63
367,30,154,22.07
368,30,261,25.37
369,30,354,37.5
370,30,226,24.33
371,30,323,26.5
372,30,242,15.2
373,30,266,26.2
374,30,263,17.93
375,30,301,41.1
376,30,339,23.27
377,30,217,30.97
378,30,317,20.47
379,30,200,16.77
380,30,358,43.0
381,30,349,39.23
382,30,284,21.7
383,30,188,11.43
384,30,316,22.33
385,30,365,50.9
386,30,147,17.17
387,30,235,15.87
388,30,218,10.5
389,30,258,25.07
390,30,315,27.13
391,30,273,35.5
392,30,242,31.9
393,30,299,20.4
394,30,114,7.93
395,30,292,37.43
396,30,275,25.6
397,30,179,15.83
398,30,290,29.0
399,30,303,40.17
400,30,334,33.7
401,30,318,29.33
402,30,301,29.3
403,30,315,51.77
404,30,309,34.33
405,30,230,11.33
406,30,324,29.53
407,30,238,22.97
408,30,290,12.1
409,30,261,22.6
410,30,327,22.77
411,30,345,40.07
412,30,303,11.07
413,30,331,12.0
414,30,264,18.47
415,30,184,13.07
416,30,301,23.73
417,30,267,29.97
418,30,337,41.4
419,30,196,12.13
420,30,243,18.1
421,30,166,15.23
422,30,255,24.0
423,30,275,21.7
424,30,212,18.9
425,30,379,40.53
426,30,317,27.03
427,30,308,61.6
428,30,361,47.43
429,30,121,8.03
430,30,230,8.63
431,30,369,25.1
432,30,292,28.03
433,30,1,1.0
